"mod.1.AIC","mod.5.AIC","mod.8.AIC","mod.simp.AIC","mod.simp.1.AIC","mod.1.BIC","mod.5.BIC","mod.8.BIC","mod.simp.BIC","mod.simp.1.BIC","mod.1.AME","mod.5.AME","mod.8.AME","mod.simp.AME","mod.simp.1.AME","pyth.AME","Sim.Run"
-395.9147723539,-373.095151818895,-341.408919182683,-278.927828418934,-277.760019129868,-351.38246933868,-344.96948675665,-334.377502917122,-269.552606731519,-268.384797442453,0.015670307348305,0.0194563687455508,0.020598950126607,0.022341933478546,0.0328761399051096,0.0222913601600103,406
-390.948730891881,-369.236527747104,-342.697867886811,-305.346548270611,-267.181708082059,-346.416427876661,-341.11086268486,-335.66645162125,-295.971326583196,-257.806486394644,0.0158520825662605,0.0205141132172182,0.0213017970082492,0.039213019321594,0.0259722607466744,0.0224554040239101,407
-385.370341524991,-359.008202928873,-340.955473782425,-289.479725613757,-271.316781893414,-340.838038509771,-330.882537866629,-333.924057516864,-280.104503926342,-261.941560206,0.0129141164936742,0.0153830698951141,0.0204850264738582,0.028379589357071,0.0287791234174425,0.0217656749209146,408
-397.960064563544,-357.928459142641,-342.85850438999,-285.353180207914,-284.295145102403,-353.427761548324,-329.802794080397,-335.827088124429,-275.9779585205,-274.919923414988,0.0174578971334307,0.0164266859397103,0.022896976426452,0.0266509428571763,0.0396974595419734,0.0227263783367694,409
-391.000275846805,-364.587580145967,-338.502393636118,-283.460555844197,-263.881613350397,-346.467972831585,-336.461915083723,-331.470977370557,-274.085334156782,-254.506391662982,0.0124571400777397,0.018098482246189,0.0195582406692724,0.0272967724702963,0.0208998478767285,0.0235859437140702,410
-388.956985535048,-359.105400127127,-343.457461810282,-281.213393155771,-277.050157967201,-344.424682519828,-330.979735064883,-336.426045544721,-271.838171468357,-267.674936279786,0.0144562834751279,0.0175219312047419,0.0224084702512623,0.0247487376140085,0.0327436408916475,0.0215371508285237,411
-383.788449110184,-351.79423590143,-346.862673232067,-290.020501040999,-270.408915664817,-339.256146094964,-323.668570839186,-339.831256966506,-280.645279353584,-261.033693977402,0.011702693058048,0.0135225981044723,0.0250284369056634,0.0280139506385112,0.0296291190971331,0.0257572995469358,412
-392.178667435993,-374.818694541598,-338.567525799012,-300.517905200989,-267.927132882393,-347.646364420773,-346.693029479354,-331.536109533451,-291.142683513575,-258.551911194978,0.0160705951982621,0.0243980379127547,0.0201073319649151,0.0366892698555713,0.0266073302879304,0.0225844291972438,413
-392.692256825276,-362.719576397008,-345.222148143861,-291.817064781021,-274.848971023788,-348.159953810056,-334.593911334764,-338.1907318783,-282.441843093607,-265.473749336373,0.0141624443539678,0.0202459077081235,0.0225141590417551,0.0312195800817835,0.0321550324087796,0.0254717403859447,414
-390.931093406368,-364.0706962848,-338.918626576395,-286.479048328218,-275.071084153122,-346.398790391148,-335.945031222556,-331.887210310834,-277.103826640803,-265.695862465707,0.0139830772725105,0.0185297423022982,0.0182813299886461,0.0300920335817888,0.0287482201691624,0.019591990951383,415
-388.420441176398,-361.375233074661,-344.430444934511,-283.858328408332,-270.161540123286,-343.888138161178,-333.249568012416,-337.399028668949,-274.483106720917,-260.786318435871,0.0142368931602122,0.0181231812064748,0.0237363771446535,0.0263524449525298,0.0294755067730775,0.0232484273432171,416
-389.633639667294,-363.488851346845,-343.136469945757,-292.085809924285,-284.666852170381,-345.101336652074,-335.3631862846,-336.105053680196,-282.71058823687,-275.291630482966,0.0143656322919945,0.0161295773350046,0.0220752239969055,0.033942439262409,0.0393439839782535,0.0183160277047949,417
-402.565669307815,-369.093709933408,-342.823364911821,-280.277490478575,-272.402802256494,-358.033366292595,-340.968044871164,-335.79194864626,-270.90226879116,-263.027580569079,0.0182927790100413,0.0212376557051578,0.0195736082537975,0.0229840492136649,0.0283877221888548,0.0198947060084632,418
-401.21964701213,-366.438748619359,-336.599717137605,-283.47327756598,-274.692058000464,-356.68734399691,-338.313083557114,-329.568300872044,-274.098055878565,-265.31683631305,0.0174284144510516,0.0189441828870698,0.0173658776452437,0.0273290184635594,0.0320912472751165,0.0211016628774179,419
-392.736163292892,-354.487907608326,-347.189366587743,-289.729142169613,-281.727212833829,-348.203860277672,-326.362242546082,-340.157950322182,-280.353920482198,-272.351991146414,0.0156605864251556,0.0155462053564084,0.0241945439342895,0.0313027927683387,0.0385445392432564,0.0224082387960884,420
-399.356031069288,-362.760334887731,-344.645142128905,-285.383527336827,-270.240221177202,-354.823728054068,-334.634669825487,-337.613725863344,-276.008305649412,-260.864999489787,0.017010558917023,0.0163247225706195,0.0224203598050527,0.0276786509337135,0.0285430618951841,0.0243440041783833,421
-397.301174966275,-354.97883113886,-351.017969870064,-300.777524943352,-272.105938219375,-352.768871951055,-326.853166076616,-343.986553604503,-291.402303255937,-262.73071653196,0.017174148836107,0.0152529112322156,0.0255321013885351,0.0372748304822387,0.0313513216773608,0.0279143246643069,422
-393.593357476435,-369.869587068875,-334.307380386215,-283.934043793389,-264.732664755085,-349.061054461215,-341.74392200663,-327.275964120654,-274.558822105974,-255.35744306767,0.012886751452012,0.017596463204743,0.0146733648657003,0.0281379939013087,0.0203887115427864,0.0199241942683617,423
-387.066529689826,-358.07364907378,-340.682807466399,-289.336598602228,-269.323648085732,-342.534226674606,-329.947984011536,-333.651391200837,-279.961376914814,-259.948426398317,0.0147610485211899,0.0165519896005115,0.0205049227962817,0.0309922961138486,0.0269477711767092,0.0195339048617277,424
-386.190548051331,-356.955288082421,-338.570061408756,-285.890751811454,-271.349431744645,-341.658245036111,-328.829623020177,-331.538645143195,-276.515530124039,-261.97421005723,0.0124565877555482,0.0164693678149162,0.0180771460221417,0.028126400415859,0.0287306148130025,0.02284034526878,425
-383.969909056284,-355.923336281744,-343.611934484744,-282.10871703631,-286.90896316814,-339.437606041064,-327.7976712195,-336.580518219183,-272.733495348896,-277.533741480725,0.0108720838346075,0.012836024407033,0.0217228121868346,0.0227719025212411,0.0406432669071556,0.0234907483048126,426
-389.23797287038,-365.969038042932,-343.886123217827,-301.417609477351,-274.777471897964,-344.70566985516,-337.843372980688,-336.854706952266,-292.042387789937,-265.402250210549,0.0147689996402216,0.0196478113351293,0.024411729890781,0.0407827360784856,0.0343050451927793,0.0191294677429277,427
-392.550813785891,-356.462031604527,-342.0292685137,-301.255782744636,-275.292006220538,-348.018510770671,-328.336366542283,-334.997852248139,-291.880561057221,-265.916784533124,0.015978606510128,0.0162429510717014,0.0208856480747552,0.0353912918071936,0.0327560665205431,0.0208253195863119,428
-394.121479854417,-360.873755194528,-340.528408185816,-285.569218422203,-281.575533036589,-349.589176839197,-332.748090132284,-333.496991920255,-276.193996734788,-272.200311349174,0.0156114619514137,0.0162565044703163,0.0203967063803101,0.0292360319614718,0.0385327297087615,0.0211670498624336,429
-398.514371372823,-391.387180614046,-350.375487855002,-283.004521406945,-277.754254339179,-353.982068357603,-363.261515551802,-343.344071589441,-273.62929971953,-268.379032651764,0.0192088915899226,0.0253795505752078,0.0254989579970111,0.0265350334862132,0.0333400018309609,0.0270041413525172,430
-389.858037037432,-362.237405488623,-343.176164671364,-292.393749846312,-287.969956114893,-345.325734022212,-334.111740426379,-336.144748405803,-283.018528158897,-278.594734427479,0.0169890420764866,0.0181796071928131,0.0236890403804322,0.0309658948588492,0.0444814233974085,0.0204760757035632,431
-392.698660489056,-362.1002191882,-343.752430729764,-284.636626154283,-281.277447721025,-348.166357473836,-333.974554125956,-336.721014464203,-275.261404466869,-271.90222603361,0.0153024986111326,0.0177135189305504,0.0226082603419615,0.0282512139319019,0.0350834460138999,0.0208484474109185,432
-406.200674377358,-361.628148837625,-349.40145161932,-281.594745546069,-287.184192114102,-361.668371362138,-333.502483775381,-342.370035353759,-272.219523858655,-277.808970426687,0.0197776897315564,0.0184132315298643,0.0251216406624819,0.0252452888533626,0.0372838889142935,0.0262899776019435,433
-396.574222778945,-361.06051227542,-334.701003650584,-295.424676768698,-265.818081063361,-352.041919763725,-332.934847213175,-327.669587385023,-286.049455081283,-256.442859375946,0.0180275285099865,0.018733013667381,0.0156957596410336,0.0381097330606669,0.0241825710025574,0.0188523432685182,434
-390.801418131061,-366.380800049088,-345.4666187808,-285.72604287506,-275.607118207688,-346.269115115841,-338.255134986844,-338.435202515239,-276.350821187645,-266.231896520273,0.0157883513061916,0.0219015316673974,0.0218852757038128,0.030244409061319,0.0276481397984359,0.0230397839694225,435
-400.107384870209,-365.999179564947,-341.612170518748,-295.045360264381,-273.334447315336,-355.575081854989,-337.873514502703,-334.580754253187,-285.670138576966,-263.959225627921,0.019427807382073,0.0198601159297144,0.0212020415538959,0.0325200324999671,0.0277108652823009,0.0192495232222443,436
-394.368014778493,-364.536868832015,-335.270942810341,-278.855762556603,-264.179385373102,-349.835711763273,-336.411203769771,-328.23952654478,-269.480540869189,-254.804163685688,0.0154595467904621,0.0186382518331566,0.0166060743989975,0.0216352681497211,0.0214605342600826,0.0220681717931037,437
-390.278702534601,-355.750880116395,-342.363847390287,-281.769544443237,-276.88536937282,-345.746399519381,-327.625215054151,-335.332431124726,-272.394322755822,-267.510147685406,0.0153153057372961,0.0145265307720669,0.0200066639065738,0.0252973991316547,0.0334982770025192,0.0214754866639696,438
-381.045717631968,-355.758634518234,-338.616078258615,-280.666303142435,-277.411464073959,-336.513414616748,-327.63296945599,-331.584661993054,-271.29108145502,-268.036242386544,0.0116125951730758,0.0144592447814197,0.0193850770859741,0.0253036355850447,0.0335124767063112,0.0232880696806917,439
-408.900493704443,-369.507764104943,-348.318546386384,-292.984004725992,-277.087491594922,-364.368190689223,-341.382099042698,-341.287130120822,-283.608783038577,-267.712269907507,0.0196172289891046,0.0191187277817129,0.0239788040849853,0.0364100363611335,0.035860241589085,0.0248629933418197,440
-390.320061751606,-355.792298744224,-349.11252188556,-288.643138719224,-284.814279637276,-345.787758736386,-327.666633681979,-342.081105619999,-279.26791703181,-275.439057949861,0.015108713981721,0.0152915089602952,0.0253398723156932,0.0317337479351585,0.039506117857056,0.0276044165281898,441
-393.825125565728,-363.142245640443,-340.15607633342,-291.987508058788,-270.690998381548,-349.292822550508,-335.016580578199,-333.124660067859,-282.612286371373,-261.315776694133,0.0168519227879974,0.0190539852037612,0.0200699272840798,0.0344439239223828,0.0235526803323904,0.0211489043775806,442
-382.935861424695,-355.25715969585,-343.832715651977,-287.345222980228,-276.696587157638,-338.403558409475,-327.131494633606,-336.801299386416,-277.970001292813,-267.321365470224,0.0128339442568184,0.0158198873890726,0.0227430179878777,0.0320638351892655,0.0348119172487939,0.022887589569875,443
-401.945112530664,-366.190396405482,-338.781580948968,-289.851511588628,-273.525364472942,-357.412809515444,-338.064731343238,-331.750164683407,-280.476289901213,-264.150142785527,0.016757538674546,0.0193596434898096,0.0190046172361449,0.0334259354757502,0.0323617615740364,0.023961582382286,444
-397.8154593838,-365.06067699106,-340.551994411021,-292.786150654526,-271.670324802578,-353.28315636858,-336.935011928816,-333.52057814546,-283.410928967111,-262.295103115163,0.016032503057514,0.0182279721178147,0.0182506812237009,0.0345583227088427,0.0285666255339649,0.0203911265029032,445
-387.757782832942,-367.061725325903,-342.823852132249,-282.763848972505,-272.389817728355,-343.225479817722,-338.936060263659,-335.792435866688,-273.388627285091,-263.01459604094,0.012542213408493,0.0163190944797979,0.0195061928963122,0.0260001273069657,0.0287394672477671,0.0187277866081828,446
-380.232354360261,-354.045611609613,-338.652805286621,-288.596903020586,-273.847419794556,-335.700051345041,-325.919946547369,-331.62138902106,-279.221681333171,-264.472198107141,0.0106581443046269,0.014559487028007,0.0189796292085116,0.0316536291975994,0.0286392883174372,0.0208301222733893,447
-393.797616011222,-353.376968081082,-343.746557717405,-290.616371213337,-273.834261231054,-349.265312996002,-325.251303018837,-336.715141451844,-281.241149525922,-264.45903954364,0.0164608465449955,0.0126332321000339,0.0225395594019835,0.0318726893190208,0.029945348838239,0.0222015626604688,448
-383.819416824389,-358.611917524163,-349.672306716542,-289.868169993377,-282.155297189172,-339.287113809169,-330.486252461919,-342.640890450981,-280.492948305962,-272.780075501757,0.0121185270240925,0.0140988829614875,0.02548109250342,0.0318194693982445,0.0360896417102962,0.0215127065913338,449
-388.182486095897,-372.526159605456,-344.769962376073,-287.740758902255,-271.437795080203,-343.650183080677,-344.400494543211,-337.738546110512,-278.36553721484,-262.062573392788,0.0142643668895377,0.0210590719151797,0.0225243588079315,0.0273678967468658,0.0287256965954588,0.0237779718190979,450
-389.265844333197,-361.745409766573,-334.92575525788,-281.297006372206,-268.612745750055,-344.733541317977,-333.619744704329,-327.894338992319,-271.921784684791,-259.237524062641,0.0149488613241138,0.0174408082085078,0.0162813631944269,0.025880173085772,0.0267895267296798,0.0188088982927128,451
-382.124657136191,-356.210275523468,-331.50975786019,-295.946335600539,-270.038264874788,-337.592354120971,-328.084610461224,-324.478341594628,-286.571113913125,-260.663043187373,0.0114479034867033,0.0144257288875506,0.0144956859737982,0.0294120769633399,0.0256068118564481,0.0164881158182421,452
-401.247119836336,-367.012223885537,-341.402671656931,-282.892687495513,-274.073768087375,-356.714816821116,-338.886558823293,-334.37125539137,-273.517465808098,-264.69854639996,0.0186591355606708,0.0193238715058612,0.0202157488710269,0.0243893826558558,0.0299599729944965,0.0241420022145703,453
-389.54091279967,-368.509369227503,-344.86507240676,-279.949684632617,-267.441093538294,-345.00860978445,-340.383704165258,-337.833656141199,-270.574462945202,-258.065871850879,0.0124693173575986,0.0168641739708927,0.0208965192458433,0.0237015630735616,0.0227499582262165,0.022715576788261,454
-395.19660177125,-359.829106311957,-344.01890473579,-299.887338185239,-277.456342956579,-350.66429875603,-331.703441249712,-336.987488470229,-290.512116497824,-268.081121269164,0.0170570702599717,0.0174352015124008,0.0229245859073133,0.0353999775302118,0.037401537801895,0.0212470115657128,455
-406.860467033907,-358.572487002264,-350.672672467245,-290.021851352768,-290.468208353297,-362.328164018687,-330.44682194002,-343.641256201684,-280.646629665353,-281.092986665882,0.0190711432914399,0.0142676357664789,0.0248024596343448,0.0303194503081398,0.0437442697276231,0.0271195450667144,456
-389.586298567255,-373.56391074825,-349.132161083087,-304.669272834676,-271.65711155903,-345.053995552035,-345.438245686006,-342.100744817526,-295.294051147262,-262.281889871615,0.0141194163887711,0.0210410085545867,0.0245199543256456,0.0404684022565642,0.0286087533383353,0.024890249676274,457
-383.926685112692,-354.342973416496,-338.428858196827,-278.67426320863,-284.816032445961,-339.394382097472,-326.217308354252,-331.397441931266,-269.299041521215,-275.440810758546,0.0115358171461562,0.0141238035346212,0.0208349613636188,0.0235366731410347,0.0396126344834532,0.0214810186319994,458
-401.505716508,-376.522794615122,-351.733078172652,-303.809407538023,-272.182081830169,-356.97341349278,-348.397129552878,-344.701661907091,-294.434185850608,-262.806860142754,0.0186864088392455,0.0220169466550387,0.0267617047695298,0.0391912298588385,0.0288743473980031,0.025063585890952,459
-391.663212764858,-363.913226071265,-338.658943951208,-289.423736411004,-269.933291112036,-347.130909749638,-335.78756100902,-331.627527685647,-280.04851472359,-260.558069424622,0.0156146077396229,0.018754365781652,0.0195727329083093,0.0339550358001823,0.028752089998517,0.0207334300695199,460
-387.521246256773,-356.618988158277,-341.741836394476,-285.371684571861,-280.872817981301,-342.988943241553,-328.493323096033,-334.710420128915,-275.996462884446,-271.497596293887,0.0137610454139281,0.0163177741803037,0.022136669548884,0.0290670492910759,0.0351382669023227,0.0187687237991286,461
-392.920092185337,-360.724425976935,-343.37536298651,-287.313495214651,-271.954935450296,-348.387789170117,-332.598760914691,-336.343946720949,-277.938273527236,-262.579713762882,0.0162839872494542,0.0181120776659433,0.02257296911778,0.0309252850736491,0.0282448049690738,0.0229617769801968,462
-395.829023654996,-361.763885731209,-341.188126556655,-289.269550911017,-279.565366313073,-351.296720639776,-333.638220668964,-334.156710291094,-279.894329223603,-270.190144625658,0.0163361474200889,0.0178529006945762,0.0211134331611955,0.0335817411358545,0.0343060090419851,0.0200289284892479,463
-395.128874235122,-371.241157477928,-348.883176151606,-286.535764749495,-274.368616436798,-350.596571219902,-343.115492415684,-341.851759886045,-277.16054306208,-264.993394749383,0.0181372633644277,0.0210702553833366,0.0251585507241275,0.0282098352838615,0.0323684410759354,0.0295585775035305,464
-396.285157822062,-382.178401804723,-337.693414375395,-291.526181759232,-266.382076283344,-351.752854806842,-354.052736742479,-330.661998109834,-282.150960071817,-257.006854595929,0.0195134629447887,0.0245658296952998,0.0176024900342716,0.0339877018832859,0.0254369825625047,0.0173407577701257,465
-399.004651638335,-368.198031532083,-348.219744803436,-295.047489135393,-261.655439093206,-354.472348623115,-340.072366469839,-341.188328537875,-285.672267447978,-252.280217405791,0.0174860640860863,0.0206044946535636,0.0229030182797364,0.0361088361919455,0.0182353667142792,0.0243591449047494,466
-388.54169197771,-362.355355693686,-342.78943129908,-301.167671342952,-268.701241958289,-344.00938896249,-334.229690631442,-335.758015033519,-291.792449655537,-259.326020270874,0.0139567710439934,0.0196133619020777,0.023176106719294,0.0358096218353616,0.0304641841196205,0.024488460518577,467
-386.808135288047,-355.513733632579,-335.808196289412,-286.324775863767,-267.291351396126,-342.275832272827,-327.388068570335,-328.776780023851,-276.949554176352,-257.916129708712,0.0146920311560473,0.0151067479703549,0.0180927997128248,0.0266663852184591,0.024748411017659,0.022091414495801,468
-392.699869918532,-356.384571103269,-339.180026148147,-280.094850320743,-277.299439260623,-348.167566903312,-328.258906041025,-332.148609882586,-270.719628633328,-267.924217573209,0.0165282349899852,0.0154540187199756,0.0202503691371087,0.0234583419893202,0.0325292518836381,0.0248072683132118,469
-387.364492219625,-357.170326567558,-341.074825606552,-289.187294634731,-284.405204540962,-342.832189204405,-329.044661505313,-334.043409340991,-279.812072947316,-275.029982853548,0.0150657466958217,0.0149123883556972,0.0212454204920656,0.0317740929292238,0.0378020268076629,0.0224834167743381,470
-386.118798187815,-362.422594525458,-335.980170547437,-280.687632440891,-267.654133993476,-341.586495172595,-334.296929463214,-328.948754281876,-271.312410753476,-258.278912306061,0.0131249602181267,0.0180782583775795,0.0175402140127781,0.0245397850963466,0.022579101839106,0.0197773501962991,471
-385.684585959942,-372.961939021088,-344.488600365827,-278.438618931697,-279.807241624321,-341.152282944722,-344.836273958844,-337.457184100266,-269.063397244282,-270.432019936906,0.0122840655506928,0.0198970970635697,0.0217372985713016,0.0227736866940207,0.0352580321835206,0.0248453504622802,472
-388.006132209622,-357.648620344474,-338.443267508035,-285.668599749658,-270.896085019558,-343.473829194402,-329.522955282229,-331.411851242474,-276.293378062244,-261.520863332143,0.016867562692673,0.017159071214203,0.0191934039942589,0.0310273314307057,0.0282998762818633,0.020832069406226,473
-388.458203414093,-360.229195821912,-338.122067160013,-283.421341425001,-276.158720788537,-343.925900398873,-332.103530759668,-331.090650894452,-274.046119737587,-266.783499101123,0.0129046507803763,0.0186429360502356,0.0203459021401955,0.0256235239520252,0.0302106638177986,0.0178283099429108,474
-395.85650418507,-358.446778883953,-340.737205750299,-294.271907557634,-276.359526862152,-351.32420116985,-330.321113821709,-333.705789484738,-284.89668587022,-266.984305174738,0.0171562497289191,0.0151301971826826,0.0200213158742709,0.0312430291897356,0.0337819351328226,0.0229069070651859,475
-403.456091698405,-371.719775723212,-345.106543405608,-287.255858819603,-282.228501154941,-358.923788683185,-343.594110660968,-338.075127140047,-277.880637132188,-272.853279467527,0.0179071509215523,0.0213211013109837,0.0235133565733726,0.0320284378386827,0.0361773271956379,0.0204130679272985,476
-391.850192761956,-379.393109396801,-344.920822713335,-289.072619398885,-264.768391033537,-347.317889746736,-351.267444334556,-337.889406447774,-279.697397711471,-255.393169346123,0.0160207074433557,0.0224491600009829,0.0223638400898934,0.0321513208548833,0.0239306284126769,0.0233118199652082,477
-402.068703119051,-357.004037199055,-341.352898351243,-302.007842775439,-266.321228292226,-357.536400103831,-328.87837213681,-334.321482085682,-292.632621088024,-256.946006604811,0.0192713309402217,0.0164688735785617,0.0215549768868819,0.041028192049594,0.0245749050236903,0.0204236473794024,478
-406.840128413265,-365.188421917358,-348.953500893654,-291.445790739998,-275.629822786404,-362.307825398045,-337.062756855114,-341.922084628093,-282.070569052583,-266.254601098989,0.0189058687983239,0.0197476039716338,0.0254151372250955,0.0343117497212594,0.0318755187805879,0.0277644939633626,479
-387.986597098047,-369.941280912277,-339.813806032002,-284.023092094086,-270.885121492836,-343.454294082827,-341.815615850032,-332.782389766441,-274.647870406671,-261.509899805421,0.0135108289600284,0.018923454882174,0.0189637429110514,0.0287192698004361,0.0273061319976057,0.0205730266638593,480
-404.653949945103,-376.832982212874,-340.995111471,-290.232395485034,-271.403170606087,-360.121646929883,-348.70731715063,-333.963695205439,-280.85717379762,-262.027948918672,0.020541893645599,0.0251531298186648,0.0214422955286425,0.033249729935204,0.0292162616706874,0.0211575854926262,481
-391.506345241246,-360.058584977455,-338.654207938518,-280.362745931775,-269.627572095915,-346.974042226026,-331.932919915211,-331.622791672957,-270.987524244361,-260.252350408501,0.0144666285249195,0.0158325273462041,0.0188073940634712,0.0239766887850863,0.0230493201760979,0.0178652221197992,482
-389.460779720437,-360.090530155621,-341.516553525662,-287.643366727737,-280.998583244987,-344.928476705217,-331.964865093377,-334.485137260101,-278.268145040322,-271.623361557573,0.015410679654046,0.0175352891218788,0.0228526734786312,0.0309545390762188,0.0345042693531476,0.0223961391378411,483
-393.519790990328,-360.908363610816,-348.28256091813,-293.839832577743,-281.460679689771,-348.987487975108,-332.782698548572,-341.251144652569,-284.464610890329,-272.085458002357,0.0156471433583513,0.0176242906028402,0.0263262683164307,0.0355785465094049,0.0387146627210579,0.0219617453027444,484
-389.204307000852,-369.782376999502,-345.056800002472,-301.549892165785,-266.578128726323,-344.672003985632,-341.656711937257,-338.025383736911,-292.17467047837,-257.202907038908,0.015964070977012,0.0202157597835151,0.0213725279301189,0.036853235080457,0.0252040757468459,0.0214079733282178,485
-393.92486385121,-354.781936984074,-345.323038452086,-296.849390971206,-275.188672586617,-349.39256083599,-326.65627192183,-338.291622186525,-287.474169283791,-265.813450899202,0.0159562910696598,0.0135076190850331,0.023794355556506,0.0336191108813075,0.0303453285382193,0.0251361823725856,486
-408.159595728699,-365.061742199785,-349.731266160343,-292.14667878204,-272.34582593995,-363.627292713479,-336.936077137541,-342.699849894782,-282.771457094625,-262.970604252535,0.0204265275207385,0.0182430020526797,0.0253867668944638,0.0357489424535225,0.0306951542096574,0.0273632157400224,487
-396.097458768236,-363.343633797108,-346.719531494773,-286.341128422424,-295.019155474204,-351.565155753016,-335.217968734864,-339.688115229212,-276.96590673501,-285.643933786789,0.0160508175691611,0.0178210480939167,0.0244532993524674,0.0304337577950648,0.0433106501301548,0.0247844589191665,488
-400.899292291808,-377.859225727755,-347.752945148489,-287.946760249894,-269.828287358941,-356.366989276588,-349.733560665511,-340.721528882928,-278.571538562479,-260.453065671526,0.0163800120567601,0.0182584799597542,0.0250966994176739,0.0312336245656926,0.0262847229649395,0.023928164616746,489
-383.039586596599,-358.558857501379,-340.399162111014,-291.55423706352,-268.077509367395,-338.507283581379,-330.433192439135,-333.367745845453,-282.179015376105,-258.702287679981,0.0125976496133888,0.0144624944982529,0.0199415627428161,0.0281048530001083,0.0269138225988735,0.0187087521641873,490
-395.22403331735,-356.37113339625,-338.236303328862,-292.924721676899,-264.034027022591,-350.69173030213,-328.245468334006,-331.204887063301,-283.549499989484,-254.658805335177,0.0167021745840403,0.0156901707321947,0.0182717801188908,0.0347056991296587,0.0221808035874927,0.0203071949019666,491
-387.973780932956,-362.122212629897,-340.135343734154,-286.24545851798,-270.06567983362,-343.441477917736,-333.996547567653,-333.103927468593,-276.870236830565,-260.690458146205,0.0154124288431574,0.0172481802810319,0.019976522796801,0.028340501532267,0.0262639366588529,0.0205162738463574,492
-401.338510727904,-383.12592794733,-346.04680000075,-287.195582507113,-270.562379650045,-356.806207712684,-355.000262885085,-339.015383735188,-277.820360819698,-261.18715796263,0.0160825395481813,0.0239683096627609,0.0216075460436682,0.0317989132496198,0.0323019641236963,0.024788718308359,493
-398.186726033902,-361.700547647273,-358.745479991578,-294.990591811851,-277.8150694442,-353.654423018682,-333.574882585029,-351.714063726017,-285.615370124436,-268.439847756785,0.017272350008144,0.016460025194162,0.0285784540644517,0.0335808396844439,0.0351312849800318,0.0289317893646128,494
-394.903606548085,-367.50784006461,-341.055336512934,-305.455700155137,-265.583670701071,-350.371303532865,-339.382175002366,-334.023920247373,-296.080478467723,-256.208449013656,0.0167454253638269,0.020174219042679,0.0204102500230594,0.0398605128730013,0.024245286163748,0.0201248152384798,495
-394.857140075591,-364.91188852737,-334.882032095497,-297.970010315935,-264.367730555684,-350.324837060371,-336.786223465126,-327.850615829936,-288.59478862852,-254.992508868269,0.0168488258465871,0.0217364917473724,0.0164443178310661,0.037822202973242,0.0217569649420298,0.0180537082166979,496
-391.338647166157,-368.129347947792,-345.041124663695,-294.82592331681,-280.342553105698,-346.806344150937,-340.003682885548,-338.009708398134,-285.450701629395,-270.967331418283,0.0153281706942461,0.0201735748313091,0.0233306597979802,0.0329854339057041,0.0379549404370982,0.0208266664747903,497
-392.18450758595,-377.671741152233,-345.273204691965,-285.836261646731,-274.720577272193,-347.65220457073,-349.546076089989,-338.241788426404,-276.461039959316,-265.345355584779,0.0154696228867811,0.0215960031614121,0.021065396205667,0.0297260763352467,0.0260735215288865,0.024795891122673,498
-396.105563566642,-365.315914611101,-338.34975002678,-280.27983470013,-281.412666431735,-351.573260551422,-337.190249548857,-331.318333761219,-270.904613012715,-272.037444744321,0.0163819711278573,0.0195665628207109,0.0196257408189574,0.0245012204641674,0.0380118176629221,0.0232031193258071,499
-394.866712421062,-359.533609920366,-347.915516047812,-290.028587209233,-287.631507525097,-350.334409405842,-331.407944858122,-340.884099782251,-280.653365521818,-278.256285837682,0.0166797066580058,0.0174683238421484,0.0249887070651028,0.0333921472817518,0.0405997644456887,0.0241315779693981,500
